order_id,customer_id,product_id,order_date,shipping_date,delivery_date,quantity,sales,profit,discount,shipping_mode,payment_mode
ORD00191359,CUST011539,PROD01062,2024-08-26,2024-08-31,2024-08-31,1,49990.0,5365.06,9384.53,Same Day,Debit Card
ORD00157256,CUST013947,PROD01035,2023-02-08,2023-02-09,2023-02-10,2,4998.0,1471.69,53.94,Express,Wallet
ORD00171228,CUST014079,PROD01001,2024-04-05,2024-04-08,2024-04-12,1,54999.0,5866.24,9836.08,Standard,UPI
ORD00084670,CUST012656,PROD01060,2021-12-18,2021-12-21,2021-12-21,1,2999.0,505.46,668.77,Same Day,Debit Card
ORD00054902,CUST014514,PROD01004,2020-06-07,2020-06-12,2020-06-12,3,179700.0,16178.23,44165.97,Same Day,Debit Card
ORD00082774,CUST013557,PROD01033,2021-04-26,2021-04-29,2021-04-30,4,99600.0,22025.03,14777.0,Express,Credit Card
ORD00197061,CUST013432,PROD01031,2024-11-29,2024-12-02,2024-12-15,5,34995.0,8922.83,7406.73,Economy,Debit Card
ORD00059869,CUST011926,PROD01001,2020-12-07,2020-12-09,2020-12-10,5,274995.0,30902.34,50107.38,Express,COD
ORD00245601,CUST011744,PROD01024,2025-01-27,2025-01-31,2025-02-01,2,113980.0,10511.37,24932.12,Same Day,UPI
ORD00229899,CUST010726,PROD01007,2025-02-02,2025-02-04,2025-02-15,1,15999.0,1315.92,886.54,Economy,Wallet
ORD00159081,CUST014266,PROD01018,2023-02-04,2023-02-05,2023-02-13,1,46990.0,5471.95,4885.53,Economy,COD
ORD00095318,CUST012932,PROD01036,2022-06-06,2022-06-07,2022-06-10,1,15990.0,4015.6,312.76,Express,Net Banking
ORD00157599,CUST010811,PROD01013,2023-02-07,2023-02-08,2023-02-09,1,129900.0,24892.21,7756.42,Same Day,COD
ORD00072994,CUST010488,PROD01010,2021-08-14,2021-08-16,2021-08-17,1,29990.0,3610.87,2540.8,Same Day,COD
ORD00209055,CUST011227,PROD01035,2024-05-13,2024-05-16,2024-05-17,3,7497.0,1601.26,1861.34,Same Day,Net Banking
ORD00113480,CUST011403,PROD01021,2022-06-28,2022-07-02,2022-07-15,2,30000.0,2866.65,577.91,Economy,UPI
ORD00135837,CUST013977,PROD01001,2023-09-11,2023-09-16,2023-09-16,1,54999.0,7452.78,3942.84,Same Day,Debit Card
ORD00222592,CUST014024,PROD01041,2025-01-18,2025-01-19,2025-01-19,1,3499.0,818.63,11.03,Same Day,UPI
ORD00140795,CUST010586,PROD01039,2023-08-20,2023-08-23,2023-08-30,2,47998.0,8535.57,2106.69,Standard,UPI
ORD00077402,CUST011162,PROD01004,2021-06-17,2021-06-21,2021-06-24,1,59900.0,4626.83,12390.97,Express,Credit Card
ORD00116559,CUST010869,PROD01025,2022-11-15,2022-11-17,2022-11-24,1,30900.0,5193.44,5986.35,Economy,COD
ORD00213585,CUST010495,PROD01038,2024-07-17,2024-07-22,2024-07-29,3,125700.0,18105.64,21138.02,Economy,UPI
ORD00147607,CUST011681,PROD01019,2023-07-01,2023-07-05,2023-07-08,1,44990.0,6068.49,568.15,Express,UPI
ORD00139602,CUST014165,PROD01035,2023-10-19,2023-10-21,2023-10-22,2,4998.0,1270.24,1041.89,Express,Wallet
ORD00060918,CUST011015,PROD01011,2020-06-10,2020-06-14,2020-06-19,1,44999.0,4641.77,6583.41,Standard,Debit Card
ORD00226525,CUST014965,PROD01024,2025-02-04,2025-02-07,2025-02-19,1,56990.0,4477.9,7725.57,Economy,Wallet
ORD00071668,CUST011380,PROD01031,2021-06-28,2021-07-01,2021-07-02,3,20997.0,5550.01,1368.41,Same Day,UPI
ORD00088635,CUST012152,PROD01020,2022-07-02,2022-07-05,2022-07-11,1,92990.0,12209.56,2963.61,Standard,COD
ORD00239230,CUST013590,PROD01060,2025-01-28,2025-01-30,2025-02-09,3,8997.0,1789.61,1622.54,Economy,Credit Card
ORD00170339,CUST010349,PROD01042,2024-10-09,2024-10-14,2024-10-20,2,19998.0,1941.66,4505.42,Standard,UPI
ORD00189218,CUST014622,PROD01023,2024-07-08,2024-07-12,2024-07-13,1,84990.0,7991.34,11739.59,Same Day,Wallet
ORD00226359,CUST013660,PROD01010,2025-02-13,2025-02-18,2025-02-21,1,29990.0,2391.05,4687.22,Standard,Debit Card
ORD00168123,CUST013615,PROD01056,2024-11-14,2024-11-17,2024-11-18,1,13999.0,3931.15,1824.05,Same Day,Wallet
ORD00180048,CUST014463,PROD01043,2024-02-25,2024-02-27,2024-02-27,2,3598.0,764.15,333.86,Same Day,Net Banking
ORD00094168,CUST013128,PROD01008,2022-11-10,2022-11-13,2022-11-16,2,49998.0,3893.04,12162.4,Standard,Wallet
ORD00121348,CUST010973,PROD01011,2023-12-04,2023-12-07,2023-12-20,3,134997.0,16032.53,6252.9,Economy,Credit Card
ORD00154733,CUST010198,PROD01064,2023-01-04,2023-01-08,2023-01-09,1,3995.0,706.39,483.27,Same Day,Debit Card
ORD00191252,CUST012235,PROD01051,2024-08-07,2024-08-10,2024-08-16,1,29999.0,5772.28,3423.82,Standard,Credit Card
ORD00235708,CUST012291,PROD01006,2025-01-02,2025-01-03,2025-01-09,4,111996.0,11658.03,1561.39,Standard,COD
ORD00136834,CUST014299,PROD01040,2023-02-19,2023-02-22,2023-02-24,2,13998.0,2543.76,2937.59,Express,COD
ORD00118220,CUST013265,PROD01004,2022-05-06,2022-05-11,2022-05-14,1,59900.0,6682.63,475.29,Express,Wallet
ORD00196081,CUST012304,PROD01017,2024-04-07,2024-04-09,2024-04-15,1,38990.0,2886.91,9085.44,Standard,Debit Card
ORD00209600,CUST010608,PROD01021,2024-05-15,2024-05-16,2024-05-19,1,15000.0,2122.04,569.85,Express,Net Banking
ORD00187027,CUST012349,PROD01019,2024-09-22,2024-09-23,2024-09-27,1,44990.0,4399.21,7868.98,Standard,COD
ORD00239619,CUST013403,PROD01060,2025-02-20,2025-02-22,2025-02-25,1,2999.0,778.08,90.94,Express,Wallet
ORD00168637,CUST011882,PROD01037,2024-01-30,2024-02-01,2024-02-02,3,3897.0,1009.95,472.7,Express,Net Banking
ORD00055169,CUST011910,PROD01040,2020-06-14,2020-06-15,2020-06-17,1,6999.0,712.17,1364.91,Express,UPI
ORD00151325,CUST012825,PROD01004,2023-10-23,2023-10-28,2023-10-28,1,59900.0,5366.57,17308.72,Same Day,Wallet
ORD00205087,CUST011185,PROD01027,2024-08-18,2024-08-22,2024-08-31,2,27998.0,4623.66,4417.77,Economy,COD
ORD00062336,CUST011314,PROD01004,2020-07-12,2020-07-13,2020-07-14,1,59900.0,6306.13,8397.78,Express,Wallet
ORD00131943,CUST013322,PROD01028,2023-01-19,2023-01-21,2023-01-22,1,14999.0,1859.6,13.62,Same Day,UPI
ORD00057341,CUST014801,PROD01061,2020-07-18,2020-07-20,2020-07-21,2,99980.0,17392.71,18684.19,Same Day,COD
ORD00178836,CUST013276,PROD01011,2024-09-02,2024-09-05,2024-09-09,1,44999.0,2918.64,9089.47,Standard,UPI
ORD00212923,CUST012377,PROD01038,2024-11-14,2024-11-19,2024-11-20,1,41900.0,6359.47,4442.41,Same Day,Credit Card
ORD00174114,CUST012170,PROD01010,2024-10-19,2024-10-22,2024-10-22,1,29990.0,1543.97,11606.01,Same Day,UPI
ORD00202655,CUST012049,PROD01034,2024-05-24,2024-05-28,2024-06-01,1,2999.0,766.57,363.59,Standard,UPI
ORD00162369,CUST012655,PROD01064,2023-01-12,2023-01-13,2023-01-18,2,7990.0,1430.48,832.35,Standard,Debit Card
ORD00070163,CUST013220,PROD01017,2021-11-29,2021-12-04,2021-12-05,1,38990.0,2931.74,7027.95,Express,COD
ORD00075517,CUST011601,PROD01015,2021-08-06,2021-08-07,2021-08-15,1,42990.0,4535.69,9095.5,Economy,UPI
ORD00153481,CUST011179,PROD01032,2023-04-28,2023-05-03,2023-05-09,2,2998.0,719.37,552.39,Standard,COD
ORD00208517,CUST010831,PROD01004,2024-03-26,2024-03-31,2024-03-31,1,59900.0,5038.45,5861.53,Same Day,UPI
ORD00152404,CUST011262,PROD01033,2023-04-05,2023-04-09,2023-04-19,5,124500.0,25566.81,7023.98,Economy,Debit Card
ORD00057299,CUST013391,PROD01050,2020-12-29,2021-01-01,2021-01-04,2,63998.0,9561.33,3425.13,Express,Debit Card
ORD00159105,CUST012892,PROD01003,2023-12-21,2023-12-25,2023-12-26,1,79900.0,5695.66,10841.75,Express,Credit Card
ORD00070806,CUST012953,PROD01046,2021-06-25,2021-06-28,2021-06-28,3,314970.0,54159.63,17741.85,Same Day,Debit Card
ORD00103264,CUST014905,PROD01023,2022-02-03,2022-02-05,2022-02-12,2,169980.0,19882.42,36792.92,Standard,Credit Card
ORD00224058,CUST013275,PROD01025,2025-01-04,2025-01-07,2025-01-14,1,30900.0,4840.78,6102.48,Economy,Debit Card
ORD00181232,CUST013595,PROD01063,2024-12-22,2024-12-27,2025-01-10,1,32999.0,6088.85,8110.43,Economy,Net Banking
ORD00121608,CUST014485,PROD01027,2023-06-24,2023-06-26,2023-06-29,1,13999.0,2586.78,376.2,Standard,Net Banking
ORD00103322,CUST014378,PROD01023,2022-12-12,2022-12-17,2022-12-18,1,84990.0,11426.52,4347.7,Same Day,Wallet
ORD00193192,CUST013257,PROD01026,2024-06-21,2024-06-25,2024-07-01,2,111998.0,23624.57,16901.57,Standard,Credit Card
ORD00139121,CUST012182,PROD01033,2023-04-02,2023-04-04,2023-04-06,2,49800.0,9545.61,8415.37,Express,COD
ORD00051968,CUST011617,PROD01025,2020-10-11,2020-10-13,2020-10-18,1,30900.0,2747.65,11708.87,Standard,UPI
ORD00177764,CUST014579,PROD01045,2024-03-04,2024-03-09,2024-03-14,1,32990.0,5911.84,6188.86,Standard,Net Banking
ORD00201088,CUST013754,PROD01022,2024-03-17,2024-03-21,2024-03-25,1,139990.0,14726.54,31815.96,Standard,Debit Card
ORD00190753,CUST011685,PROD01011,2024-09-22,2024-09-26,2024-09-29,1,44999.0,5644.82,6128.81,Express,Net Banking
ORD00243761,CUST012377,PROD01024,2025-02-12,2025-02-17,2025-02-18,1,56990.0,5252.01,10935.84,Same Day,Credit Card
ORD00188858,CUST013230,PROD01048,2024-07-02,2024-07-06,2024-07-10,1,39999.0,5495.57,8648.3,Standard,COD
ORD00173365,CUST014690,PROD01029,2024-09-16,2024-09-20,2024-09-21,1,71900.0,9906.64,12296.29,Same Day,COD
ORD00179693,CUST010578,PROD01034,2024-02-15,2024-02-18,2024-02-29,1,2999.0,553.92,583.01,Economy,Wallet
ORD00055562,CUST014836,PROD01038,2020-06-02,2020-06-04,2020-06-07,1,41900.0,8099.95,4626.26,Express,Credit Card
ORD00119112,CUST010476,PROD01004,2023-12-26,2023-12-30,2024-01-06,3,179700.0,13319.31,30078.58,Standard,Wallet
ORD00153539,CUST011509,PROD01007,2023-01-05,2023-01-06,2023-01-12,1,15999.0,1374.72,1842.29,Standard,COD
ORD00226339,CUST014515,PROD01016,2025-01-05,2025-01-08,2025-01-09,1,54990.0,6562.6,8024.55,Same Day,UPI
ORD00213115,CUST013175,PROD01058,2024-05-30,2024-05-31,2024-06-05,1,899.0,175.78,131.97,Standard,COD
ORD00201139,CUST014806,PROD01046,2024-08-09,2024-08-13,2024-08-26,5,524950.0,111396.33,62844.33,Economy,Credit Card
ORD00224417,CUST014408,PROD01043,2025-02-18,2025-02-20,2025-03-03,2,3598.0,501.65,175.98,Economy,Wallet
ORD00119381,CUST010342,PROD01039,2023-12-23,2023-12-28,2024-01-03,1,23999.0,2960.77,5710.71,Standard,Credit Card
ORD00113307,CUST014002,PROD01005,2022-06-24,2022-06-29,2022-07-06,1,64999.0,7456.22,10798.78,Standard,Debit Card
ORD00199843,CUST013935,PROD01044,2024-04-13,2024-04-17,2024-04-17,4,219960.0,33662.37,258.55,Same Day,Net Banking
ORD00117835,CUST014932,PROD01052,2022-05-29,2022-05-31,2022-06-02,1,79990.0,15041.07,10945.37,Express,UPI
ORD00195644,CUST011442,PROD01042,2024-05-15,2024-05-16,2024-05-16,1,9999.0,1935.24,958.62,Same Day,Wallet
ORD00171424,CUST011484,PROD01039,2024-08-04,2024-08-06,2024-08-16,1,23999.0,4578.44,5004.43,Economy,Net Banking
ORD00147454,CUST013458,PROD01003,2023-07-19,2023-07-21,2023-07-22,1,79900.0,8386.66,3434.77,Same Day,Debit Card
ORD00192995,CUST014605,PROD01034,2024-02-02,2024-02-04,2024-02-08,2,5998.0,1447.32,647.13,Standard,Debit Card
ORD00165630,CUST010062,PROD01048,2024-05-10,2024-05-11,2024-05-11,1,39999.0,9265.22,177.09,Same Day,Net Banking
ORD00138456,CUST013605,PROD01002,2023-12-20,2023-12-22,2023-12-29,3,44997.0,4858.95,5900.06,Economy,UPI
ORD00230942,CUST010792,PROD01004,2025-02-22,2025-02-24,2025-02-24,1,59900.0,5180.21,9462.1,Same Day,Net Banking
ORD00104096,CUST010312,PROD01029,2022-01-28,2022-01-30,2022-02-09,1,71900.0,12035.63,11953.4,Economy,Wallet
ORD00075221,CUST014093,PROD01043,2021-01-18,2021-01-21,2021-01-23,1,1799.0,248.1,321.93,Express,UPI
ORD00193322,CUST010421,PROD01047,2024-07-22,2024-07-23,2024-07-24,1,31999.0,4610.65,1829.17,Same Day,Wallet
ORD00107395,CUST012704,PROD01037,2022-11-17,2022-11-19,2022-11-26,1,1299.0,271.01,255.09,Standard,UPI
ORD00223802,CUST010945,PROD01009,2025-01-28,2025-02-01,2025-02-09,1,29990.0,3177.22,1561.84,Economy,Net Banking
ORD00084265,CUST011233,PROD01064,2021-11-21,2021-11-25,2021-11-28,1,3995.0,319.25,1453.93,Express,Wallet
ORD00142992,CUST013672,PROD01057,2023-01-21,2023-01-26,2023-01-27,4,71996.0,16039.65,11829.41,Express,Debit Card
ORD00061861,CUST012072,PROD01040,2020-09-16,2020-09-18,2020-09-23,1,6999.0,1473.48,281.94,Standard,Credit Card
ORD00087768,CUST014872,PROD01040,2022-06-22,2022-06-27,2022-06-27,2,13998.0,1600.84,3238.1,Same Day,Net Banking
ORD00173076,CUST011968,PROD01031,2024-12-18,2024-12-20,2024-12-29,1,6999.0,1826.77,1211.0,Economy,Credit Card
ORD00146120,CUST014956,PROD01004,2023-01-13,2023-01-18,2023-01-21,2,119800.0,14279.57,18503.22,Express,COD
ORD00065309,CUST011065,PROD01028,2021-04-18,2021-04-22,2021-04-27,1,14999.0,3101.4,859.79,Standard,Wallet
ORD00242878,CUST010487,PROD01013,2025-01-28,2025-01-30,2025-02-11,1,129900.0,24186.25,27352.27,Economy,UPI
ORD00177926,CUST010385,PROD01049,2024-03-04,2024-03-06,2024-03-16,1,14999.0,2621.31,1498.66,Economy,Debit Card
ORD00065874,CUST013207,PROD01053,2021-06-11,2021-06-16,2021-06-28,1,49999.0,7615.37,11694.81,Economy,Wallet
ORD00225040,CUST011867,PROD01061,2025-02-06,2025-02-09,2025-02-11,2,99980.0,17208.65,18746.27,Express,Net Banking
ORD00201457,CUST013831,PROD01063,2024-03-07,2024-03-08,2024-03-11,3,98997.0,16926.63,22720.03,Standard,Wallet
ORD00228993,CUST013820,PROD01005,2025-01-02,2025-01-07,2025-01-08,1,64999.0,7556.62,7193.53,Same Day,COD
ORD00103126,CUST011694,PROD01007,2022-11-23,2022-11-26,2022-11-27,2,31998.0,3350.97,8614.09,Same Day,Credit Card
ORD00223957,CUST012695,PROD01033,2025-02-15,2025-02-20,2025-02-26,2,49800.0,11801.02,7189.94,Standard,Debit Card
ORD00236913,CUST012860,PROD01019,2025-01-12,2025-01-14,2025-01-16,1,44990.0,3783.24,6367.53,Express,Wallet
ORD00082426,CUST014464,PROD01057,2021-11-28,2021-11-29,2021-12-08,1,17999.0,3989.84,6581.85,Economy,Debit Card
ORD00172417,CUST011842,PROD01048,2024-10-19,2024-10-21,2024-10-25,2,79998.0,9487.89,11855.67,Standard,Net Banking
ORD00092986,CUST012128,PROD01019,2022-04-11,2022-04-12,2022-04-18,1,44990.0,5590.05,2300.03,Standard,COD
ORD00140483,CUST012934,PROD01031,2023-05-23,2023-05-28,2023-06-03,5,34995.0,8013.69,1456.17,Standard,UPI
ORD00121859,CUST010774,PROD01001,2023-12-16,2023-12-18,2023-12-21,1,54999.0,4898.72,8948.91,Standard,Debit Card
ORD00075138,CUST013195,PROD01019,2021-09-27,2021-10-01,2021-10-03,2,89980.0,9489.29,15828.73,Express,COD
ORD00142230,CUST013986,PROD01002,2023-02-16,2023-02-20,2023-02-26,1,14999.0,1451.4,2106.66,Standard,Net Banking
ORD00066621,CUST014787,PROD01017,2021-09-21,2021-09-26,2021-09-27,1,38990.0,4079.03,7043.17,Express,Net Banking
ORD00107991,CUST014281,PROD01056,2022-12-10,2022-12-14,2022-12-21,1,13999.0,2845.64,3362.72,Standard,Net Banking
ORD00173314,CUST012201,PROD01012,2024-05-16,2024-05-21,2024-05-21,1,26499.0,2499.1,3319.23,Same Day,Net Banking
ORD00234230,CUST014738,PROD01036,2025-01-28,2025-01-31,2025-02-07,1,15990.0,3868.79,1803.66,Standard,Wallet
ORD00150891,CUST014992,PROD01028,2023-05-24,2023-05-26,2023-05-27,2,29998.0,5200.38,2364.2,Express,Credit Card
ORD00115718,CUST014547,PROD01011,2022-09-06,2022-09-08,2022-09-22,2,89998.0,8232.19,4264.59,Economy,UPI
ORD00051400,CUST011972,PROD01031,2020-03-07,2020-03-10,2020-03-11,2,13998.0,3986.73,1352.86,Express,Debit Card
ORD00089719,CUST012720,PROD01017,2022-02-18,2022-02-21,2022-03-05,1,38990.0,4805.9,6419.15,Economy,Net Banking
ORD00081929,CUST012585,PROD01062,2021-07-10,2021-07-14,2021-07-20,1,49990.0,8624.75,11909.67,Standard,UPI
ORD00199892,CUST010925,PROD01063,2024-04-25,2024-04-29,2024-05-07,1,32999.0,3698.64,2838.61,Economy,COD
ORD00162707,CUST011849,PROD01055,2023-03-06,2023-03-08,2023-03-09,2,17990.0,3758.23,983.91,Same Day,Net Banking
ORD00240199,CUST012413,PROD01048,2025-02-04,2025-02-06,2025-02-12,1,39999.0,5117.55,5231.99,Standard,COD
ORD00239199,CUST013037,PROD01055,2025-01-16,2025-01-20,2025-01-22,1,8995.0,1501.95,1780.78,Express,COD
ORD00062357,CUST011995,PROD01016,2020-04-27,2020-04-29,2020-04-29,1,54990.0,7056.74,4099.95,Same Day,Wallet
ORD00181092,CUST012551,PROD01006,2024-11-11,2024-11-14,2024-11-14,1,27999.0,2001.45,8948.79,Same Day,Credit Card
ORD00060318,CUST012447,PROD01050,2020-05-09,2020-05-12,2020-05-20,3,95997.0,16760.39,7301.88,Economy,Net Banking
ORD00060570,CUST011991,PROD01006,2020-10-17,2020-10-22,2020-10-22,3,83997.0,5049.68,21240.86,Same Day,UPI
ORD00127771,CUST014363,PROD01026,2023-09-04,2023-09-09,2023-09-12,1,55999.0,9711.3,5232.73,Express,UPI
ORD00210696,CUST013693,PROD01003,2024-06-11,2024-06-13,2024-06-22,1,79900.0,8319.87,13090.05,Economy,COD
ORD00075678,CUST011099,PROD01023,2021-02-20,2021-02-24,2021-02-27,1,84990.0,9971.3,12733.76,Express,Credit Card
ORD00159629,CUST013255,PROD01033,2023-12-09,2023-12-14,2023-12-20,1,24900.0,4366.09,4083.48,Standard,COD
ORD00057632,CUST011327,PROD01058,2020-08-17,2020-08-22,2020-08-22,2,1798.0,376.9,303.79,Same Day,Wallet
ORD00228731,CUST013176,PROD01002,2025-01-21,2025-01-25,2025-01-31,3,44997.0,4871.35,8411.52,Standard,UPI
ORD00173830,CUST013941,PROD01013,2024-10-05,2024-10-09,2024-10-10,1,129900.0,15516.45,39391.39,Express,Net Banking
ORD00229591,CUST010610,PROD01010,2025-01-27,2025-01-30,2025-01-30,1,29990.0,4167.27,1016.09,Same Day,Credit Card
ORD00144589,CUST012247,PROD01047,2023-11-05,2023-11-09,2023-11-15,2,63998.0,6020.55,16078.2,Standard,UPI
ORD00129987,CUST011250,PROD01062,2023-03-18,2023-03-19,2023-03-25,2,99980.0,12480.44,15624.07,Standard,COD
ORD00236950,CUST010647,PROD01045,2025-02-04,2025-02-09,2025-02-16,1,32990.0,5679.24,6648.36,Economy,Credit Card
ORD00169659,CUST011849,PROD01011,2024-08-09,2024-08-12,2024-08-14,3,134997.0,16677.57,12464.49,Express,UPI
ORD00161594,CUST010582,PROD01007,2023-11-26,2023-12-01,2023-12-05,2,31998.0,2582.57,8593.35,Standard,COD
ORD00193430,CUST010983,PROD01004,2024-09-05,2024-09-06,2024-09-06,1,59900.0,7012.09,1248.31,Same Day,Wallet
ORD00175200,CUST011450,PROD01035,2024-01-26,2024-01-31,2024-02-03,1,2499.0,668.8,385.5,Express,Wallet
ORD00155294,CUST013718,PROD01016,2023-12-28,2024-01-02,2024-01-08,2,109980.0,10170.44,16892.6,Standard,Wallet
ORD00226403,CUST013055,PROD01018,2025-01-13,2025-01-17,2025-01-20,3,140970.0,13942.2,23306.96,Standard,Debit Card
ORD00072321,CUST010691,PROD01045,2021-03-08,2021-03-12,2021-03-17,1,32990.0,4109.26,2857.82,Standard,Wallet
ORD00130210,CUST011974,PROD01020,2023-03-10,2023-03-12,2023-03-24,1,92990.0,8516.04,17715.66,Economy,Net Banking
ORD00120166,CUST013665,PROD01043,2023-09-21,2023-09-24,2023-09-24,1,1799.0,322.9,69.45,Same Day,Debit Card
ORD00137922,CUST010255,PROD01057,2023-03-17,2023-03-22,2023-03-31,1,17999.0,4246.74,2.94,Economy,Credit Card
ORD00113517,CUST010572,PROD01003,2022-12-10,2022-12-15,2022-12-19,2,159800.0,18265.16,37948.1,Standard,Net Banking
ORD00068228,CUST014215,PROD01057,2021-04-16,2021-04-18,2021-04-19,1,17999.0,4459.28,1576.83,Same Day,Net Banking
ORD00244578,CUST013088,PROD01048,2025-02-19,2025-02-22,2025-02-23,2,79998.0,9904.08,12764.07,Express,COD
ORD00183159,CUST013668,PROD01060,2024-01-23,2024-01-28,2024-01-30,2,5998.0,1730.46,436.64,Express,UPI
ORD00077936,CUST012715,PROD01062,2021-06-05,2021-06-07,2021-06-08,1,49990.0,10171.44,6632.33,Express,Credit Card
ORD00213292,CUST013480,PROD01005,2024-11-08,2024-11-11,2024-11-12,1,64999.0,6471.15,8920.42,Same Day,Credit Card
ORD00149704,CUST011385,PROD01015,2023-10-03,2023-10-07,2023-10-09,1,42990.0,4339.13,11184.43,Express,COD
ORD00160425,CUST014079,PROD01035,2023-04-02,2023-04-06,2023-04-09,4,9996.0,2846.71,1088.84,Standard,UPI
ORD00163008,CUST011540,PROD01047,2023-12-04,2023-12-07,2023-12-08,1,31999.0,4695.08,5638.18,Same Day,Debit Card
ORD00079959,CUST014117,PROD01026,2021-06-06,2021-06-09,2021-06-20,1,55999.0,8740.37,534.48,Economy,Wallet
ORD00221809,CUST012997,PROD01038,2024-08-20,2024-08-22,2024-08-23,1,41900.0,9478.27,3977.17,Same Day,Wallet
ORD00176095,CUST011954,PROD01006,2024-06-19,2024-06-24,2024-06-28,4,111996.0,10308.31,16137.29,Standard,Credit Card
ORD00233741,CUST010083,PROD01015,2025-01-08,2025-01-11,2025-01-19,1,42990.0,3749.11,7774.07,Economy,Wallet
ORD00082554,CUST011104,PROD01047,2021-10-21,2021-10-22,2021-10-26,1,31999.0,6816.11,3934.56,Standard,Credit Card
ORD00064122,CUST012680,PROD01016,2020-08-17,2020-08-19,2020-08-19,1,54990.0,6502.55,2076.89,Same Day,Credit Card
ORD00232411,CUST013588,PROD01061,2025-02-08,2025-02-09,2025-02-09,1,49990.0,9301.27,12118.74,Same Day,Net Banking
ORD00155413,CUST013726,PROD01059,2023-06-02,2023-06-04,2023-06-07,2,2998.0,620.8,405.55,Express,UPI
ORD00154138,CUST010352,PROD01012,2023-04-20,2023-04-22,2023-04-24,1,26499.0,2169.58,830.53,Express,COD
ORD00093133,CUST012167,PROD01043,2022-07-18,2022-07-19,2022-07-20,1,1799.0,213.78,326.6,Express,Net Banking
ORD00243447,CUST010475,PROD01016,2025-02-02,2025-02-04,2025-02-10,1,54990.0,6764.26,4467.36,Standard,Net Banking
ORD00065185,CUST010848,PROD01057,2021-11-29,2021-12-03,2021-12-08,1,17999.0,4076.16,5491.87,Standard,COD
ORD00178149,CUST010415,PROD01063,2024-10-14,2024-10-19,2024-10-20,1,32999.0,5180.38,9768.94,Same Day,Debit Card
ORD00073051,CUST010623,PROD01022,2021-01-06,2021-01-10,2021-01-10,1,139990.0,17591.51,12228.68,Same Day,Credit Card
ORD00085299,CUST013184,PROD01021,2021-02-08,2021-02-10,2021-02-14,2,30000.0,2553.61,1515.4,Standard,COD
ORD00215046,CUST013720,PROD01032,2024-04-03,2024-04-04,2024-04-06,1,1499.0,342.45,338.49,Express,Net Banking
ORD00111244,CUST013446,PROD01039,2022-02-03,2022-02-04,2022-02-06,1,23999.0,5064.98,1109.58,Express,Debit Card
ORD00098166,CUST011958,PROD01005,2022-06-07,2022-06-09,2022-06-11,1,64999.0,5201.39,7806.08,Express,Wallet
ORD00079091,CUST014560,PROD01016,2021-03-06,2021-03-07,2021-03-10,2,109980.0,11426.24,2488.78,Standard,Net Banking
ORD00062046,CUST010038,PROD01058,2020-05-16,2020-05-17,2020-05-20,1,899.0,170.15,85.63,Express,Wallet
ORD00097308,CUST014673,PROD01059,2022-04-28,2022-05-02,2022-05-13,3,4497.0,972.89,322.25,Economy,Debit Card
ORD00159588,CUST014644,PROD01061,2023-09-17,2023-09-18,2023-09-18,3,149970.0,21656.02,2500.31,Same Day,UPI
ORD00101737,CUST011139,PROD01008,2022-01-22,2022-01-25,2022-02-05,1,24999.0,1762.94,5087.82,Economy,Net Banking
ORD00174150,CUST012551,PROD01031,2024-10-28,2024-10-30,2024-11-06,1,6999.0,1515.52,2592.05,Economy,Net Banking
ORD00085251,CUST013614,PROD01013,2021-02-17,2021-02-20,2021-03-04,3,389700.0,82776.5,31810.89,Economy,Net Banking
ORD00147243,CUST011260,PROD01020,2023-03-19,2023-03-22,2023-03-29,1,92990.0,13184.23,3105.62,Standard,Debit Card
ORD00231787,CUST013468,PROD01014,2025-01-06,2025-01-07,2025-01-08,2,21998.0,2004.76,2849.25,Same Day,COD
ORD00236780,CUST012515,PROD01030,2025-01-11,2025-01-16,2025-01-16,5,124950.0,23857.64,28053.4,Same Day,UPI
ORD00155946,CUST014479,PROD01035,2023-05-27,2023-05-31,2023-06-04,2,4998.0,1589.13,8.15,Standard,UPI
ORD00078035,CUST010600,PROD01035,2021-09-06,2021-09-08,2021-09-11,1,2499.0,713.9,151.48,Standard,Net Banking
ORD00120072,CUST010289,PROD01033,2023-04-06,2023-04-08,2023-04-09,1,24900.0,4568.14,4215.49,Same Day,Net Banking
ORD00163398,CUST013284,PROD01001,2023-10-27,2023-10-30,2023-11-13,2,109998.0,7479.95,28556.82,Economy,Debit Card
ORD00209197,CUST012058,PROD01055,2024-06-25,2024-06-26,2024-07-03,2,17990.0,4413.85,3223.95,Economy,COD
ORD00190441,CUST014098,PROD01043,2024-12-14,2024-12-15,2024-12-15,1,1799.0,189.99,216.12,Same Day,Credit Card
ORD00141143,CUST010159,PROD01058,2023-06-15,2023-06-19,2023-06-20,2,1798.0,351.96,292.01,Express,Net Banking
ORD00228820,CUST012280,PROD01043,2025-02-20,2025-02-25,2025-03-10,2,3598.0,428.2,678.91,Economy,Wallet
ORD00165405,CUST010948,PROD01035,2024-01-10,2024-01-11,2024-01-11,1,2499.0,645.62,377.71,Same Day,COD
ORD00181882,CUST012164,PROD01056,2024-10-16,2024-10-21,2024-10-23,1,13999.0,2523.22,2519.73,Express,UPI
ORD00226843,CUST010245,PROD01062,2025-02-08,2025-02-10,2025-02-11,2,99980.0,15404.07,2365.19,Express,UPI
