OrderID,ProductID,Quantity,UnitPrice,Discount,Sales,Profit,OrderDate
O8825,P1047,5,1681.15,0.0,8405.75,733.1,2022-05-10
O8826,P1059,2,42287.21,0.2,67659.54,30575.4,2024-12-30
O8826,P1051,10,4146.72,0.0,41467.2,20790.7,2024-12-30
O8827,P1008,6,4819.76,0.05,27472.63,14782.75,2023-10-13
O8827,P1036,4,35273.31,0.05,134038.58,60493.9,2023-10-13
O8828,P1065,5,36625.4,0.0,183127.0,86224.75,2022-02-12
O8829,P1029,5,9590.58,0.2,38362.32,12472.32,2024-08-29
O8829,P1028,3,2337.44,0.15,5960.47,1586.92,2024-08-29
O8830,P1039,4,32810.16,0.0,131240.64,72473.56,2024-10-11
O8830,P1023,4,13315.79,0.15,45273.69,8132.61,2024-10-11
O8831,P1070,8,6024.93,0.0,48199.44,27609.44,2024-05-10
O8832,P1073,4,20265.78,0.1,72956.81,19114.53,2024-11-23
O8832,P1059,4,42287.21,0.15,143776.51,69608.23,2024-11-23
O8833,P1013,3,45134.08,0.05,128632.13,69509.96,2023-02-17
O8833,P1032,6,3513.77,0.0,21082.62,1093.5,2023-02-17
O8833,P1017,5,7561.91,0.05,35919.07,17976.32,2023-02-17
O8834,P1064,7,18383.36,0.0,128683.52,,2023-11-13
O8834,P1054,1,32319.73,0.2,25855.78,11237.15,2023-11-13
O8835,P1036,6,35273.31,0.0,211639.86,101322.84,2022-08-28
O8835,P1066,7,17004.58,0.0,119032.06,13962.62,2022-08-28
O8835,P1051,1,4146.72,0.0,4146.72,2079.07,2022-08-28
O8835,P1048,9,15090.78,0.0,135817.02,42394.41,2022-08-28
O8836,P1072,3,21256.54,0.0,63769.62,28499.49,2023-10-30
O8837,P1051,2,4146.72,0.2,6634.75,2499.45,2023-10-08
O8838,P1042,4,39883.39,0.0,159533.56,85163.6,2022-06-26
O8838,P1028,10,2337.44,0.1,21036.96,6458.46,2022-06-26
O8838,P1009,4,34111.64,0.15,115979.58,51255.02,2022-06-26
O8838,P1074,1,5543.63,0.0,5543.63,2752.24,2022-06-26
O8839,P1065,2,36625.4,0.0,73250.8,34489.9,2024-03-11
O8840,P1014,3,11246.58,0.0,33739.74,16628.1,2023-11-21
O8841,P1059,3,42287.21,0.0,126861.63,71235.42,2023-07-31
O8841,P1060,3,13348.69,0.0,40046.07,10599.0,2023-07-31
O8842,P1043,1,15885.13,0.2,12708.1,6336.12,2022-08-04
O8842,P1065,7,36625.4,0.1,230740.02,95076.87,2022-08-04
O8843,P1072,4,21256.54,0.0,85026.16,37999.32,2022-01-19
O8844,P1048,10,15090.78,0.2,120726.24,16923.34,2022-06-16
O8844,P1020,2,36522.95,0.05,69393.6,36450.22,2022-06-16
O8844,P1040,4,4769.04,0.15,16214.74,5246.14,2022-06-16
O8845,P1030,6,29497.4,0.2,141587.52,54765.78,2024-08-02
O8845,P1041,6,12612.55,0.1,68107.77,35419.05,2024-08-02
O8846,P1028,4,2337.44,0.0,9349.76,3518.36,2022-07-23
O8847,P1063,3,29513.46,0.05,84113.36,42135.83,2024-12-16
O8848,P1044,7,30704.86,0.0,214934.02,88847.5,2022-09-20
O8849,P1071,10,23321.68,0.2,186573.44,66858.64,2024-04-09
O8849,P1032,9,3513.77,0.15,26880.34,-3103.34,2024-04-09
O8849,P1005,6,13217.5,0.15,67409.25,12843.21,2024-04-09
O8849,P1073,7,20265.78,0.0,141860.46,47636.47,2024-04-09
O8850,P1007,3,29458.23,0.05,83955.96,26497.5,2023-04-18
O8851,P1007,9,29458.23,0.15,225355.46,52980.08,2023-02-28
O8851,P1002,4,13034.37,0.0,52137.48,4570.48,2023-02-28
O8852,P1014,6,11246.58,0.15,57357.56,23134.28,2022-03-15
O8853,P1008,5,4819.76,0.0,24098.8,13523.9,2023-08-17
O8853,P1004,6,17879.0,0.1,96546.6,10283.46,2023-08-17
O8853,P1043,10,15885.13,0.1,142966.17,79246.37,2023-08-17
O8854,P1020,2,36522.95,0.2,58436.72,25493.34,2022-07-03
O8855,P1061,9,3643.62,0.0,32792.58,1654.2,2022-01-20
O8855,P1002,6,13034.37,0.0,78206.22,6855.72,2022-01-20
O8855,P1010,3,31126.4,0.2,74703.36,16300.29,2022-01-20
O8856,P1058,8,24046.34,0.2,153896.58,48996.82,2023-09-13
O8857,P1044,9,30704.86,0.1,248709.37,86598.13,2022-07-01
O8857,P1047,8,1681.15,0.1,12104.28,-171.96,2022-07-01
O8857,P1035,4,6954.57,0.1,25036.45,12131.57,2022-07-01
O8858,P1002,7,13034.37,0.05,86678.56,3436.31,2023-02-07
O8858,P1003,7,9242.91,0.0,64700.37,31053.54,2023-02-07
O8859,P1013,1,45134.08,0.05,42877.38,23169.99,2024-06-23
O8860,P1067,5,23222.13,0.1,104499.58,53717.38,2022-11-25
O8861,P1036,0,35273.31,0.0,282186.48,135097.12,2024-07-25
O8861,P1012,7,1089.36,0.05,7244.24,-20806.93,2024-07-25
O8862,P1037,1,3806.79,0.15,3235.77,820.79,2023-11-11
O8862,P1074,7,5543.63,0.05,36865.14,17325.41,2023-11-11
O8863,P1007,7,29458.23,0.05,195897.23,61827.49,2023-06-23
O8864,P1054,7,32319.73,0.1,203614.3,101283.89,2023-03-05
O8864,P1014,2,11246.58,0.0,22493.16,11085.4,2023-03-05
O8865,P1000,10,13970.08,0.0,139700.8,11094.3,2022-06-10
O8865,P1004,1,5954.23,0.0,5954.23,-8422.96,2022-06-10
O8866,P1038,8,3129.05,0.05,23780.78,13005.42,2023-02-02
O8866,P1048,6,15090.78,0.0,90544.68,28262.94,2023-02-02
O8866,P1016,2,37297.53,0.1,67135.55,29644.03,2023-02-02
O8867,P1016,4,37297.53,0.1,134271.11,59288.07,2022-05-07
O8867,P1037,8,3806.79,0.0,30454.32,11134.48,2022-05-07
O8867,P1049,6,22828.96,0.1,123276.38,58015.4,2022-05-07
O8868,P1073,8,20265.78,0.15,137807.3,30122.74,2022-03-11
O8869,P1028,5,2337.44,0.15,9934.12,2644.87,2022-11-15
O8869,P1064,2,18383.36,0.05,34928.38,6079.42,2022-11-15
O8869,P1011,10,32361.01,0.0,323610.1,157388.0,2022-11-15
O8869,P1065,5,36625.4,0.2,146501.6,49599.35,2022-11-15
O8869,P1065,1,36625.4,0.15,31131.59,11751.14,2022-11-15
O8870,P1034,2,12074.71,0.0,24149.42,11931.0,2024-05-12
O8870,P1001,3,9783.71,0.05,27883.57,14024.86,2024-05-12
O8871,P1031,3,23794.28,0.0,71382.84,25128.09,2022-01-10
O8872,P1022,9,12863.72,0.1,104196.13,46320.55,2023-10-30
O8873,P1007,2,29458.23,0.0,58916.46,20610.82,2023-05-25
O8874,P1072,3,21256.54,0.2,51015.7,15745.57,2023-05-06
O8874,P1052,3,3859.71,0.0,11579.13,-13440.36,2023-05-06
O8874,P1001,8,9783.71,0.0,78269.68,41313.12,2023-05-06
O8874,P1070,1,6024.93,0.05,5723.68,3149.93,2023-05-06
O8874,P1058,5,24046.34,0.05,114220.12,48657.77,2023-05-06
O8875,P1044,7,30704.86,0.05,204187.32,78100.8,2022-03-21
O8876,P1020,4,36522.95,0.15,124178.03,58291.27,2023-01-08
O8876,P1057,2,12004.42,0.0,24008.84,-8388.84,2023-01-08
O8877,P1013,8,45134.08,0.05,343019.01,185359.89,2023-07-30
O8878,P1056,4,6595.97,0.1,23745.49,8413.25,2022-03-05
O8879,P1064,8,18383.36,0.0,147066.88,31671.04,2023-10-27
O8880,P1048,4,15090.78,0.0,60363.12,18841.96,2023-03-18
O8880,P1008,2,4819.76,0.05,9157.54,4927.58,2023-03-18
O8880,P1030,6,29497.4,0.0,176984.4,90162.66,2023-03-18
O8881,P1074,10,5543.63,0.05,52664.48,24750.58,2024-08-20
O8881,P1010,7,31126.4,0.2,174307.84,38034.01,2024-08-20
O8882,P1070,5,6024.93,0.2,24099.72,11230.97,2022-08-10
O8882,P1061,2,3643.62,0.2,5829.79,-1089.85,2022-08-10
O8882,P1022,8,12863.72,0.15,87473.3,36028.34,2022-08-10
O8883,P1064,2,18383.36,0.15,31251.71,2402.75,2024-02-11
O8883,P1040,10,4769.04,0.0,47690.4,20268.9,2024-02-11
O8883,P1032,10,3513.77,0.1,31623.93,-1691.27,2024-02-11
O8883,P1037,8,3806.79,0.0,30454.32,11134.48,2024-02-11
O8883,P1041,1,12612.55,0.2,10090.04,4641.92,2024-02-11
O8884,P1062,8,6213.27,0.1,44735.54,-103624.94,2022-08-26
O8885,P1024,7,16191.61,0.0,113341.27,34135.64,2022-04-02
O8885,P1066,9,17004.58,0.0,153041.22,17951.94,2022-04-02
O8886,P1071,2,23321.68,0.2,37314.69,13371.73,2022-08-13
O8886,P1072,7,21256.54,0.15,126476.41,44179.44,2022-08-13
O8886,P1001,10,9783.71,0.1,88053.39,41857.69,2022-08-13
O8886,P1056,10,6595.97,0.0,65959.7,27629.1,2022-08-13
O8887,P1049,3,22828.96,0.05,65062.54,32432.05,2024-04-16
O8887,P1030,0,29497.4,0.2,141587.52,54765.78,2024-04-16
O8887,P1034,4,12074.71,0.1,43468.96,,2024-04-16
O8887,P1031,9,23794.28,0.0,214148.52,75384.27,2024-04-16
O8888,P1052,2,14165.37,0.05,26914.2,10234.54,2023-02-16
O8888,P1010,10,31126.4,0.0,311264.0,116587.1,2023-02-16
O8888,P1063,6,29513.46,0.1,159372.68,75417.62,2023-02-16
O8889,P1042,8,39883.39,0.2,255253.7,106513.78,2024-04-17
O8890,P1047,4,1681.15,0.0,6724.6,586.48,2022-07-14
O8890,P1071,4,23321.68,0.15,79293.71,31407.79,2022-07-14
O8890,P1031,1,23794.28,0.0,23794.28,8376.03,2022-07-14
O8891,P1031,5,23794.28,0.1,107074.26,29983.01,2022-09-15
O8892,P1059,8,42287.21,0.0,338297.68,189961.12,2024-05-27
O8893,P1071,4,23321.68,0.05,88622.38,40736.46,2022-05-17
O8894,P1021,7,13205.29,0.2,73949.62,63375.91,2024-02-10
O8894,P1059,1,42287.21,0.05,40172.85,21630.78,2024-02-10
O8894,P1027,2,4135.98,0.1,7444.76,992.24,2024-02-10
O8894,P1043,8,15885.13,0.0,127081.04,76105.2,2024-02-10
O8895,P1067,5,23222.13,0.1,104499.58,53717.38,2024-08-06
O8895,P1060,6,13348.69,0.0,80092.14,21198.0,2024-08-06
O8896,P1009,10,34111.64,0.0,341116.4,,2023-10-16
O8896,P1048,8,15090.78,0.0,120726.24,,2023-10-16
O8896,P1074,3,5543.63,0.2,13304.71,4930.54,2023-10-16
O8896,P1006,3,21642.83,0.0,64928.49,22859.01,2023-10-16
O8897,P1031,9,23794.28,0.15,182026.24,43261.99,2023-04-08
O8897,P1066,8,17004.58,0.0,136036.64,15957.28,2023-04-08
O8897,P1045,4,1585.86,0.15,5391.92,-478.92,2023-04-08
O8897,P1060,7,13348.69,0.0,93440.83,24731.0,2023-04-08
O8898,P1056,4,6595.97,0.0,26383.88,11051.64,2023-01-24
O8899,P1057,6,18647.65,0.0,111885.9,14692.86,2024-04-20
O8900,P1022,3,12863.72,0.0,38591.16,19299.3,2023-12-10
O8900,P1026,8,12159.28,0.2,77819.39,-4489.57,2023-12-10
O8900,P1036,6,35273.31,0.0,211639.86,101322.84,2023-12-10
O8901,P1013,4,45134.08,0.05,171509.5,,2023-02-19
O8901,P1004,1,7522.18,0.2,6017.74,-8359.45,2023-02-19
O8902,P1038,9,3129.05,0.0,28161.45,16039.17,2024-10-28
O8903,P1048,6,15090.78,0.0,90544.68,28262.94,2022-05-31
O8904,P1038,2,3129.05,0.2,5006.48,2312.64,2022-04-27
O8904,P1019,10,31254.04,0.15,265659.34,128105.74,2022-04-27
O8904,P1026,7,12159.28,0.0,85114.96,13094.62,2022-04-27
O8905,P1061,7,3643.62,0.0,25505.34,1286.6,2022-06-01
O8906,P1036,3,35273.31,0.1,95237.94,40079.43,2022-10-11
O8906,P1052,10,8429.15,0.1,75862.35,-7535.95,2022-10-11
O8906,P1013,3,45134.08,0.0,135402.24,76280.07,2022-10-11
O8907,P1024,2,16191.61,0.0,32383.22,9753.04,2022-09-16
O8908,P1018,5,19165.88,0.0,95829.4,57263.3,2024-05-22
O8909,P1015,9,10193.43,0.2,73392.7,5626.48,2023-04-18
O8910,P1069,4,24311.57,0.2,77797.02,29870.22,2022-09-24
O8911,P1019,10,31254.04,0.05,296913.38,159359.78,2022-12-29
O8911,P1009,4,34111.64,0.2,109157.25,44432.69,2022-12-29
O8912,P1036,5,35273.31,0.0,176366.55,84435.7,2024-04-25
O8912,P1018,1,19165.88,0.2,15332.7,7619.48,2024-04-25
O8913,P1074,6,5543.63,0.0,33261.78,16513.44,2023-01-31
O8913,P1011,2,-32361.01,0.0,-64722.02,31477.6,2023-01-31
O8914,P1030,9,29497.4,0.0,265476.6,135243.99,2023-11-12
O8915,P1069,4,24311.57,0.1,87521.65,39594.85,2023-03-15
O8916,P1053,7,26105.52,0.2,146190.91,54221.97,2023-09-24
O8917,P1033,5,27304.43,0.15,116043.83,39609.58,2023-10-25
O8918,P1045,1,1585.86,0.0,1585.86,118.15,2024-01-21
O8919,P1012,7,7489.56,0.05,49805.57,21754.4,2022-03-11
O8919,P1006,8,21642.83,0.0,173142.64,60957.36,2022-03-11
O8919,P1014,8,11246.58,0.0,89972.64,44341.6,2022-03-11
O8920,P1017,1,7561.91,0.0,7561.91,3973.36,2022-08-22
O8920,P1039,5,32810.16,0.0,164050.8,90591.95,2022-08-22
O8921,P1044,7,30704.86,0.0,214934.02,88847.5,2022-02-06
O8921,P1011,2,32361.01,0.0,64722.02,31477.6,2022-02-06
O8922,P1046,9,14891.03,0.05,127318.31,20658.32,2023-12-12
O8923,P1040,1,4769.04,0.15,4053.68,1311.53,2023-06-19
O8923,P1070,6,6024.93,0.0,36149.58,20707.08,2023-06-19
O8924,P1031,3,23794.28,0.0,71382.84,25128.09,2024-05-20
O8924,P1063,5,29513.46,0.2,118053.84,48091.29,2024-05-20
O8924,P1051,4,4146.72,0.05,15757.54,7486.94,2024-05-20
O8924,P1040,1,4769.04,0.2,3815.23,1073.08,2024-05-20
O8924,P1001,3,9783.71,0.2,23480.9,9622.19,2024-05-20
O8925,P1051,8,4146.72,0.15,28197.7,11656.5,2022-06-19
O8925,P1021,2,2323.13,0.05,4413.95,1392.89,2022-06-19
O8926,P1023,8,13315.79,0.0,106526.32,32244.16,2023-03-09
O8926,P1037,3,3806.79,0.1,10278.33,3033.39,2023-03-09
O8926,P1021,7,5383.04,0.2,30145.02,19571.31,2023-03-09
O8927,P1011,1,32361.01,0.05,30742.96,14120.75,2022-12-21
O8928,P1015,5,10193.43,0.0,50967.15,13319.25,2024-04-14
O8929,P1012,6,12180.71,0.0,73084.26,49040.4,2022-10-07
O8930,P1019,8,31254.04,0.15,212527.47,102484.59,2022-12-11
O8930,P1048,6,15090.78,0.05,86017.45,23735.71,2022-12-11
O8930,P1019,7,31254.04,0.2,175022.62,78735.1,2022-12-11
O8930,P1004,4,5445.69,0.0,21782.76,-35726.0,2022-12-11
O8930,P1005,8,13217.5,0.0,105740.0,32985.28,2022-12-11
O8931,P1019,6,31254.04,0.0,187524.24,104992.08,2024-09-15
O8931,P1036,2,35273.31,0.05,67019.29,30246.95,2024-09-15
O8931,P1044,4,-30704.86,0.15,-104396.52,32347.08,2024-09-15
O8932,P1028,2,2337.44,0.1,4207.39,1291.69,2022-08-24
O8932,P1018,10,19165.88,0.0,191658.8,114526.6,2022-08-24
O8932,P1044,8,30704.86,0.1,221074.99,76976.11,2022-08-24
O8933,P1019,6,31254.04,0.1,168771.82,86239.66,2024-10-16
O8934,P1023,10,13315.79,0.0,133157.9,40305.2,2023-05-13
O8934,P1028,9,2337.44,0.15,17881.42,4760.77,2023-05-13
O8935,P1060,4,13348.69,0.0,53394.76,14132.0,2022-01-29
O8935,P1057,1,12442.21,0.2,9953.77,-6245.07,2022-01-29
O8935,P1022,10,12863.72,0.0,128637.2,64331.0,2022-01-29
O8936,P1012,7,16242.93,0.0,113700.51,85649.34,2024-03-18
O8936,P1016,4,37297.53,0.05,141730.61,66747.57,2024-03-18
O8937,P1025,9,29286.7,0.0,263580.3,101788.29,2022-05-17
O8937,P1054,7,32319.73,0.0,226238.11,123907.7,2022-05-17
O8938,P1040,7,4769.04,0.0,33383.28,14188.23,2022-03-19
O8938,P1009,3,34111.64,0.0,102334.92,53791.5,2022-03-19
O8939,P1070,4,6024.93,0.2,19279.78,8984.78,2022-08-26
O8940,P1043,7,15885.13,0.0,111195.91,66592.05,2022-07-06
O8940,P1051,5,4146.72,0.05,19696.92,9358.67,2022-07-06
O8941,P1065,6,36625.4,0.15,186789.54,70506.84,2023-04-12
O8941,P1066,6,17004.58,0.0,102027.48,11967.96,2023-04-12
O8942,P1070,0,6024.93,0.05,17171.05,9449.8,2022-12-12
O8942,P1043,6,15885.13,0.05,90545.24,52313.36,2022-12-12
O8943,P1007,5,29458.23,0.0,147291.15,51527.05,2022-10-05
O8943,P1008,1,-4819.76,0.0,-4819.76,2704.78,2022-10-05
O8944,P1005,10,13217.5,0.1,118957.5,28014.1,2023-11-30
O8945,P1014,1,11246.58,0.0,11246.58,,2023-10-31
O8945,P1069,9,24311.57,0.0,218804.13,110968.83,2023-10-31
O8946,P1037,8,3806.79,0.0,30454.32,11134.48,2023-03-04
O8947,P1032,7,3513.77,0.0,24596.39,1275.75,2024-12-13
O8947,P1030,10,29497.4,0.2,235979.2,91276.3,2024-12-13
O8948,P1045,9,1585.86,0.0,14272.74,1063.35,2022-12-10
O8948,P1032,5,3513.77,0.0,17568.85,911.25,2022-12-10
O8948,P1073,6,20265.78,0.0,121594.68,40831.26,2022-12-10
O8949,P1039,7,32810.16,0.2,183736.9,80894.51,
O8949,P1051,6,4146.72,0.05,23636.3,11230.4,
O8950,P1058,6,24046.34,0.0,144278.04,65603.22,2023-02-22
O8950,P1034,3,12074.71,0.2,28979.3,10651.67,2023-02-22
O8950,P1065,7,36625.4,0.15,217921.13,82257.98,2023-02-22
O8950,P1060,8,13348.69,0.0,106789.52,28264.0,2023-02-22
O8950,P1036,1,35273.31,0.2,28218.65,9832.48,2023-02-22
O8951,P1023,1,13315.79,0.05,12650.0,3364.73,2024-09-29
O8951,P1060,9,13348.69,0.1,108124.39,19783.18,2024-09-29
O8952,P1032,10,3513.77,0.0,35137.7,,2022-01-25
O8953,P1014,5,11246.58,0.0,56232.9,27713.5,2022-10-19
O8953,P1066,9,17004.58,0.05,145389.16,10299.88,2022-10-19
O8953,P1030,1,29497.4,0.15,25072.79,10602.5,2022-10-19
O8954,P1017,9,7561.91,0.0,68057.19,35760.24,2024-11-02
O8955,P1053,10,26105.52,0.2,208844.16,77459.96,2022-08-16
O8956,P1024,5,16191.61,0.15,68814.34,12238.89,2023-06-12
O8957,P1007,3,29458.23,0.1,79537.22,22078.76,2023-03-26
O8957,P1033,7,27304.43,0.0,191131.01,,2023-03-26
O8958,P1065,7,36625.4,0.15,217921.13,82257.98,2024-09-14
O8958,P1034,1,12074.71,0.1,10867.24,4758.03,2024-09-14
O8958,P1015,3,10193.43,0.0,30580.29,7991.55,2024-09-14
O8958,P1068,6,22417.61,0.15,114329.81,-1010.71,2024-09-14
O8959,P1048,6,15090.78,0.0,90544.68,28262.94,2023-10-19
O8959,P1040,7,4769.04,0.0,33383.28,14188.23,2023-10-19
O8960,P1039,9,32810.16,0.0,295291.44,163065.51,2023-01-06
O8960,P1032,2,3513.77,0.0,7027.54,364.5,2023-01-06
O8960,P1021,2,16963.99,0.05,32231.58,29210.52,2023-01-06
O8960,P1004,4,11506.88,0.0,46027.52,-11481.24,2023-01-06
O8961,P1014,6,11246.58,0.0,67479.48,33256.2,2024-01-31
O8962,P1000,2,13970.08,0.15,23749.14,-1972.16,2022-07-07
O8962,P1044,3,30704.86,0.1,82903.12,28866.04,2022-07-07
O8963,P1074,3,5543.63,0.0,16630.89,8256.72,2022-08-25
O8963,P1069,1,24311.57,0.05,23095.99,11114.29,2022-08-25
O8964,P1019,1,31254.04,0.0,31254.04,17498.68,2024-03-08
O8964,P1021,2,15660.74,0.2,25057.18,22036.12,2024-03-08
O8964,P1064,8,18383.36,0.05,139713.54,24317.7,2024-03-08
O8964,P1050,6,20911.97,0.0,125471.82,68118.48,2024-03-08
O8964,P1011,7,32361.01,0.15,192548.01,76192.54,2024-03-08
O8965,P1010,4,31126.4,0.2,99604.48,21733.72,2023-10-24
O8966,P1008,10,4819.76,0.0,48197.6,27047.8,2023-01-23
O8967,P1025,4,29286.7,0.0,117146.8,45239.24,2023-03-18
O8967,P1058,9,24046.34,0.0,216417.06,98404.83,2023-03-18
O8968,P1001,5,9783.71,0.0,48918.55,25820.7,2023-11-23
O8969,P1057,5,19372.16,0.0,96860.8,15866.6,2024-06-01
O8969,P1043,3,15885.13,0.1,42889.85,23773.91,2024-06-01
O8969,P1055,2,2250.48,0.05,4275.91,-3711.05,2024-06-01
O8969,P1062,8,12115.31,0.1,87230.23,-61130.25,2024-06-01
O8970,P1003,1,9242.91,0.1,8318.62,3511.93,2023-08-16
O8970,P1013,2,45134.08,0.0,90268.16,50853.38,2023-08-16
O8971,P1071,1,23321.68,0.1,20989.51,9018.03,2022-01-09
O8972,P1043,5,15885.13,0.15,67511.8,35651.9,2024-06-23
O8972,P1023,6,13315.79,0.15,67910.53,12198.91,2024-06-23
O8972,P1008,10,4819.76,0.1,43377.84,22228.04,2024-06-23
O8972,P1074,5,5543.63,0.1,24946.34,10989.39,2024-06-23
O8973,P1041,10,12612.55,0.0,126125.5,71644.3,2022-10-17
O8974,P1002,9,13034.37,0.15,99712.93,-7312.82,2022-09-16
O8974,P1058,6,24046.34,0.0,144278.04,65603.22,2022-09-16
O8975,P1071,5,23321.68,0.05,110777.98,50920.58,2022-05-05
O8976,P1070,5,6024.93,0.2,24099.72,11230.97,2023-06-27
O8976,P1028,5,2337.44,0.2,9349.76,2060.51,2023-06-27
O8977,P1035,3,6954.57,0.15,17734.15,8055.49,2022-09-14
O8977,P1050,2,20911.97,0.15,35550.35,16432.57,2022-09-14
O8977,P1024,5,16191.61,0.2,64766.44,8190.99,2022-09-14
O8978,P1060,3,13348.69,0.0,40046.07,10599.0,2023-12-21
O8978,P1039,6,32810.16,0.15,167331.82,79181.2,2023-12-21
O8978,P1013,2,45134.08,0.0,90268.16,50853.38,2023-12-21
O8979,P1067,3,23222.13,0.1,62699.75,32230.43,2024-09-27
O8980,P1045,1,1585.86,0.1,1427.27,-40.44,2022-07-03
O8980,P1055,7,4951.39,0.0,34659.73,6705.37,2022-07-03
O8981,P1066,4,17004.58,0.0,68018.32,7978.64,2023-06-27
O8982,P1063,4,29513.46,0.15,100345.76,44375.72,2022-04-24
O8982,P1064,5,18383.36,0.2,73533.44,,2022-04-24
O8983,P1012,1,10189.59,0.05,9680.11,5672.8,2022-05-21
O8984,P1070,1,-6024.93,0.15,-5121.19,2547.44,2024-01-08
O8984,P1018,7,19165.88,0.0,134161.16,80168.62,2024-01-08
O8984,P1018,9,19165.88,0.0,172492.92,103073.94,2024-01-08
O8985,P1023,5,13315.79,0.0,66578.95,20152.6,2024-01-27
O8986,P1060,1,13348.69,0.0,13348.69,3533.0,2022-02-04
O8987,P1064,8,18383.36,0.1,132360.19,16964.35,2024-01-09
O8987,P1024,3,16191.61,0.1,43717.35,9772.08,2024-01-09
O8987,P1037,8,3806.79,0.05,28931.6,9611.76,2024-01-09
O8988,P1032,2,3513.77,0.15,5973.41,-689.63,2022-03-02
O8988,P1059,7,42287.21,0.15,251608.9,121814.41,2022-03-02
O8989,P1014,3,11246.58,0.15,28678.78,11567.14,2023-07-29
O8989,P1051,1,4146.72,0.2,3317.38,1249.73,2023-07-29
O8990,P1048,8,15090.78,0.0,120726.24,37683.92,2024-04-08
O8990,P1004,0,5129.14,0.1,36929.81,-78087.71,2024-04-08
O8990,P1068,10,22417.61,0.0,224176.1,31941.9,2024-04-08
O8991,P1037,4,3806.79,0.15,12943.09,3283.17,2024-02-01
O8991,P1058,3,24046.34,0.0,72139.02,32801.61,2024-02-01
O8991,P1037,6,3806.79,0.0,22840.74,8350.86,2024-02-01
O8991,P1063,9,29513.46,0.05,252340.08,126407.49,2024-02-01
O8991,P1003,1,9242.91,0.0,9242.91,4436.22,2024-02-01
O8992,P1051,8,4146.72,0.0,33173.76,16632.56,2022-09-04
O8992,P1068,0,22417.61,0.2,71736.35,-5157.33,2022-09-04
O8992,P1074,5,5543.63,0.2,22174.52,8217.57,2022-09-04
O8993,P1047,4,1681.15,0.15,5715.91,-422.21,2023-11-29
O8994,P1065,7,36625.4,0.0,256377.8,120714.65,2024-10-02
O8995,P1063,4,29513.46,0.0,118053.84,62083.8,2024-11-11
O8995,P1052,2,747.09,0.1,1344.76,-15334.9,2024-11-11
O8995,P1032,2,3513.77,0.1,6324.79,-338.25,2024-11-11
O8995,P1018,9,19165.88,0.0,172492.92,103073.94,2024-11-11
O8996,P1009,6,34111.64,0.0,204669.84,107583.0,2023-04-12
O8997,P1024,6,16191.61,0.05,92292.18,24401.64,2024-06-12
O8997,P1052,7,16214.8,0.2,90802.88,32424.07,2024-06-12
O8997,P1007,5,29458.23,0.1,132562.04,,2024-06-12
O8997,P1028,2,2337.44,0.05,4441.14,1525.44,2024-06-12
O8997,P1044,3,30704.86,0.15,78297.39,24260.31,2024-06-12
O8998,P1022,3,12863.72,0.15,32802.49,13510.63,2022-10-11
O8998,P1055,8,15268.61,0.2,97719.1,65771.26,2022-10-11
O8999,P1067,1,23222.13,0.15,19738.81,9582.37,2022-01-18
O9000,P1072,7,21256.54,0.15,126476.41,44179.44,2023-10-29
O9001,P1050,1,20911.97,0.0,20911.97,11353.08,2023-03-17
O9001,P1012,7,7016.11,0.05,46657.13,18605.96,2023-03-17
O9002,P1043,1,15885.13,0.0,15885.13,9513.15,2024-12-18
O9002,P1027,4,4135.98,0.0,16543.92,3638.88,2024-12-18
O9003,P1070,2,6024.93,0.0,12049.86,6902.36,2022-12-11
O9004,P1073,7,20265.78,0.0,141860.46,47636.47,2023-10-19
O9005,P1073,2,20265.78,0.1,36478.4,9557.26,2024-09-18
O9006,P1020,5,36522.95,0.0,182614.75,100256.3,2022-11-02
O9006,P1010,9,31126.4,0.0,280137.6,104928.39,2022-11-02
O9007,P1034,5,12074.71,0.05,57354.87,26808.82,2024-03-25
O9007,P1055,10,19680.59,0.15,167285.01,127350.21,2024-03-25
O9008,P1060,6,13348.69,0.05,76087.53,17193.39,2022-01-18
O9008,P1011,3,32361.01,0.0,97083.03,47216.4,2022-01-18
O9008,P1016,8,37297.53,0.0,298380.24,148414.16,2022-01-18
O9008,P1060,5,13348.69,0.05,63406.28,14327.83,2022-01-18
O9008,P1064,9,18383.36,0.0,165450.24,35629.92,2022-01-18
O9009,P1053,1,26105.52,0.1,23494.97,10356.55,2022-05-22
O9009,P1068,1,22417.61,0.15,19054.97,-168.45,2022-05-22
O9009,P1018,10,19165.88,0.0,191658.8,114526.6,2022-05-22
O9010,P1064,5,18383.36,0.0,91916.8,19794.4,2023-04-03
O9010,P1023,7,13315.79,0.2,74568.42,9571.53,2023-04-03
O9010,P1043,4,15885.13,0.15,54009.44,28521.52,2023-04-03
O9011,P1066,1,17004.58,0.0,17004.58,1994.66,2022-09-10
O9012,P1033,2,27304.43,0.1,49147.97,18574.27,2024-11-18
O9012,P1033,2,27304.43,0.0,54608.86,24035.16,2024-11-18
O9012,P1027,9,4135.98,0.15,31640.25,2603.91,2024-11-18
O9013,P1011,7,32361.01,0.1,203874.36,87518.89,2022-10-14
O9013,P1056,7,6595.97,0.0,46171.79,19340.37,2022-10-14
O9013,P1048,9,15090.78,0.0,135817.02,42394.41,2022-10-14
O9013,P1013,5,45134.08,0.1,203103.36,104566.41,2022-10-14
